.//linear-algebra/blas/trmm,144257086887,15360892958,15602142663,60707361,2594812408,0,10400000000,10399998431,10400000000,0,,146605241816,15415565679,15602575711,34764444,2594812408,0,10400000000,10399984649,10400000000,0,
.//linear-algebra/blas/syr2k,219960806718,20370216033,20304189921,42463894,3377832042,0,40578981300,16919893113,20297292600,0,,222634273212,20377581293,20328462224,44781097,857778043,0,40578981300,16936362023,20344092600,0,
.//linear-algebra/blas/gesummv,4519700635,321403926,2488478349,211832,414694812,0,3317846400,2488406451,3317803200,0,,3725722960,239516744,1866355429,528769,25916410,0,3317846400,1866312097,1658923200,0,
.//linear-algebra/blas/gemm,522113227357,47992405589,287118382976,97816248,23924600006,0,382798400000,191420003705,191420000000,0,,458656131807,30185865173,185479191159,37196950,2989400007,0,382798400000,146570571609,191420000000,0,
.//linear-algebra/blas/gemver,61942240525,2849155692,6139910100,63593619,1280004004,0,10240032000,5627749236,8192016000,0,,16794301496,725572877,3647374998,13410421,80004005,0,10240032000,3136128431,5120016000,0,
.//linear-algebra/kernels/bicg,4869668556,444768645,4294871890,5409219,536838159,0,4294967296,3221188790,4294967296,0,,2922981795,214877053,1677683882,2884805,33546251,0,4294967296,1308563562,2147483648,0,
.//linear-algebra/kernels/2mm,116113054861,11584549853,23052464117,14376439,4032320008,0,32835840000,19591657349,25921920000,0,,28925560480,1576640262,15957782136,5937004,132990007,0,28875840000,13449180292,14833920000,0,
.//linear-algebra/kernels/3mm,258696929955,26004145087,40048557644,54081935,6840000010,0,43200000000,36873714022,36864000000,0,,51342143379,2166943137,30232275944,7912788,158265011,0,43200000000,26676370978,21600000000,0,
.//linear-algebra/solvers/lu,34916801686,3155060832,8592029754,31573150,1431661577,0,5724525568,5728719038,5724525568,0,,35525491295,3152643194,8597802111,20878811,899109893,0,5724525568,5734480856,5724525568,0,
.//linear-algebra/solvers/ludcmp,35252181065,3100135673,5741300112,10259229,1432711692,0,5732912128,5737108548,5732912128,0,,34757105478,3104473170,5741307254,34369608,1432711690,0,5732912128,5737108609,5732912128,0,
.//datamining/covariance,192325846395,9676538871,8616047959,10703001,2153774340,0,8615626241,8615099528,8615625729,0,,183211986279,9651988374,8612471064,10251755,2149843078,0,8615626241,8606705301,8607237121,0,
.//datamining/correlation,302349867599,21505923294,17228097055,35986780,4305453581,0,17230206977,17213411982,17230205953,0,,311171556034,21494625338,17232301600,35445889,4303489289,0,17230206977,17209230660,17226011649,0,
.//stencils/jacobi-2d,62191466481,6153178143,27664393880,25595957,3067763005,0,61404840000,21518952960,30727200000,0,,62944961728,6153060559,26883823365,29489931,1536360007,0,61404840000,20740861847,30714810000,0,
.//stencils/heat-3d,236092563712,15273391936,149465371949,97179045,21349252956,0,277540288480,128116412481,277540288480,0,,217508413960,15440906197,108104071550,108111788,10685081548,0,277540288480,92092132385,208155216360,0,
.//stencils/seidel-2d,65321955842,634059218,6706793068,4998848,1676083603,0,15084752400,5030708741,15084752400,0,,65321516993,634592161,6706792934,1498084,409507,0,15084752400,5030708991,15084752400,0,
.//stencils/jacobi-1d,355395878,40009963,319996114,48590170,53331004,0,479988000,160000066,479988000,0,,343351400,40007923,319995973,48885914,53331008,0,479988000,160000064,479988000,0,
.//medley/nussinov,16146987378,1488237935,4311738918,11338186,713219584,0,0,2875885115,0,0,,16551536162,1488798907,4311738970,6472056,713219584,0,0,2875885115,0,0,
.//medley/floyd-warshall,451706024049,21996406426,702464009651,125609753,87808005610,0,0,526848011782,0,0,,223775179843,5516587339,381465013031,54114140,1372000009,0,0,285383849085,0,0,
.//medley/deriche,146145988017,4728664488,5100277923,5630570,1140850691,16106127376,115,2684359313,115,15300821008,,37128231556,1001997046,4001366867,5929706,285212673,16106127376,115,2365588639,115,9663676432,
