.//linear-algebra/blas/trmm,144570068931,15343502323,15602585674,34815004,2594812409,0,10400000000,10399989670,10400000000,0,,145249022816,15382729007,15602594474,37716294,2594812410,0,10400000000,10399992194,10400000000,0,
.//linear-algebra/blas/syr2k,221121612831,20406154628,20304175667,40444422,3377832043,0,40578981300,16919880271,20297292600,0,,221574911832,20389103587,20328871605,44460853,857778043,0,40578981300,16936768682,20344092600,0,
.//linear-algebra/blas/gesummv,4676855426,320951019,2488478676,322905,414694811,0,3317846400,2488406413,3317803200,0,,3921204265,239619628,1866355315,529685,25916413,0,3317846400,1866312219,1658923200,0,
.//linear-algebra/blas/gemm,545525601155,47992766170,287118407344,109137106,23924600005,0,382798400000,191420004505,191420000000,0,,456759068010,30195262392,185479207934,38169212,2989400008,0,382798400000,146575206391,191420000000,0,
.//linear-algebra/blas/gemver,67456878915,2849099898,6144240058,4327745,1280004000,0,10240032000,5632160470,8192016000,0,,16854215544,727937799,3648223712,2388071,80004001,0,10240032000,3136127849,5120016000,0,
.//linear-algebra/kernels/bicg,4817539274,442203088,4295065755,496751,536838155,0,4294967296,3221291199,4294967296,0,,3104767529,214948270,1677828316,592283,33546250,0,4294967296,1308680391,2147483648,0,
.//linear-algebra/kernels/2mm,116481857655,11584701914,23052476471,14579846,4032320007,0,32835840000,19591678723,25921920000,0,,29476445083,1563583352,15957781170,4282845,132990005,0,28875840000,13449178461,14833920000,0,
.//linear-algebra/kernels/3mm,258220951691,26032157050,40048534238,53907725,6840000011,0,43200000000,36873704518,36864000000,0,,51558873001,2173506218,30230982057,7930286,158265010,0,43200000000,26676372136,21600000000,0,
.//linear-algebra/solvers/lu,33512889806,3160470208,8592029809,32425937,1431661575,0,5724525568,5728718708,5724525568,0,,35193115557,3154594959,8597802169,21701986,899109897,0,5724525568,5734481046,5724525568,0,
.//linear-algebra/solvers/ludcmp,33462244956,3102328581,5741302407,10012329,1432711692,0,5732912128,5737101707,5732912128,0,,32191343750,3105424222,5736442536,68756701,1432711692,0,5732912128,5737108298,5732912128,0,
.//datamining/covariance,187829978114,9677965179,8625064073,19109323,2153774341,0,8615626241,8615101395,8615625729,0,,191376618316,9650871261,8612482007,9868970,2149843078,0,8615626241,8606711935,8607237121,0,
.//datamining/correlation,299848342198,21506837850,17228108826,26183955,4305453577,0,17230206977,17213420159,17230205953,0,,302684126050,21496460900,17232295192,39968833,4303489293,0,17230206977,17209216757,17226011649,0,
.//stencils/jacobi-2d,59037319906,6153058149,27664292886,26568180,3067763008,0,61404840000,21518953018,30727200000,0,,64308199014,6153061668,26883820376,27657925,1536360007,0,61404840000,20740861567,30714810000,0,
