.//linear-algebra/blas/gemm,120.91174833,0.14400,103.05144400,0.05500
.//linear-algebra/blas/gemver,3.00462766,0.20100,1.87247200,0.05600
.//linear-algebra/blas/gesummv,1.35451600,0.25800,0.69385466,0.06800
.//linear-algebra/blas/symm,26.09611066,0.08800,26.17011133,0.42100
.//linear-algebra/blas/syr2k,37.03667066,0.50600,32.64582733,0.25800
.//linear-algebra/blas/syrk,13.09494233,0.09200,5.58559066,0.31800
.//linear-algebra/blas/trmm,21.53941233,0.22700,21.54543166,0.17900
.//linear-algebra/kernels/2mm,7.53715066,0.12000,5.76298566,0.05200
.//linear-algebra/kernels/3mm,14.25497633,0.07700,7.80924200,0.39400
.//linear-algebra/kernels/atax,3.45280700,0.18200,3.46398766,0.47700
.//linear-algebra/kernels/bicg,1.75371466,0.01200,0.93611466,0.06500
.//linear-algebra/kernels/doitgen,6.97747933,0.01600,6.97674833,0.00200
.//linear-algebra/kernels/mvt,0.16769033,0.47200,0.07128400,0.06700
.//linear-algebra/solvers/cholesky,17.75028000,0.06600,17.74906400,0.07000
.//linear-algebra/solvers/durbin,0.02086500,0.15300,0.02085000,0.01400
.//linear-algebra/solvers/gramschmidt,68.68504633,0.12700,68.63223633,0.13900
.//linear-algebra/solvers/lu,7.81028833,0.01600,7.80941166,0.01300
.//linear-algebra/solvers/ludcmp,7.06907766,0.01300,7.06272600,0.01400
.//linear-algebra/solvers/trisolv,0.01346700,0.04400,0.01364800,1.61900
.//datamining/correlation,41.09399833,0.26900,41.08329800,0.15600
.//datamining/covariance,25.20358000,0.71500,25.18144700,0.88600
.//stencils/adi,121.17307666,0.02800,121.17899800,0.01900
.//stencils/fdtd-2d,16.89097700,0.05000,16.86375433,0.16100
.//stencils/heat-3d,58.88625066,0.02200,58.87793733,0.00900
.//stencils/jacobi-1d,0.08881233,0.00200,0.08883700,0.04800
.//stencils/jacobi-2d,15.38660800,0.04700,15.38571433,0.02400
.//stencils/seidel-2d,28.39937933,0.00100,14.26939866,0.00100
.//medley/deriche,39.58112666,0.10900,39.29845166,0.53400
.//medley/floyd-warshall,123.76860133,0.07100,118.82970600,0.00900
.//medley/nussinov,3.61884966,0.00500,3.61588266,0.00500
