.//linear-algebra/blas/syr2k,31.43215733,0.10900,31.49140633,0.27600
.//linear-algebra/blas/syrk,7.03940000,0.43600,6.91678100,0.47900
.//linear-algebra/blas/gesummv,0.60773233,0.96000,0.40284000,0.17500
.//linear-algebra/blas/gemver,9.95806333,0.11800,3.87028133,1.67500
.//linear-algebra/blas/gemm,86.34088933,1.12400,50.93890100,0.80900
.//linear-algebra/blas/trmm,18.51454333,0.18500,18.63578833,0.09200
.//linear-algebra/blas/symm,23.03646800,2.38300,23.28084966,1.02100
.//linear-algebra/kernels/doitgen,2.47112666,2.02100,2.44479200,2.17300
.//linear-algebra/kernels/3mm,26.30934733,0.65000,8.98269466,1.14800
.//linear-algebra/kernels/bicg,0.77050900,1.61800,0.48669100,1.02300
.//linear-algebra/kernels/mvt,0.51897933,0.41400,0.20458900,1.13200
.//linear-algebra/kernels/2mm,13.62936666,0.35800,4.70120200,0.31400
.//linear-algebra/kernels/atax,1.89998166,0.59300,1.85039033,2.53000
.//linear-algebra/solvers/gramschmidt,84.27714566,0.45800,83.49357400,0.09900
.//linear-algebra/solvers/trisolv,0.00637866,0.54300,0.00633633,0.21500
.//linear-algebra/solvers/ludcmp,,
.//linear-algebra/solvers/lu,35.84247766,2.56700,35.75521833,0.39500
.//linear-algebra/solvers/cholesky,8.30004666,0.26300,8.29467166,0.30500
.//linear-algebra/solvers/durbin,0.00894933,3.04600,0.00907866,3.38800
.//datamining/covariance,563.70704600,1.49900,570.64789333,2.42900
.//stencils/jacobi-2d,10.77783000,0.08400,10.64755533,0.68200
.//stencils/fdtd-2d,13.85250133,0.11100,13.82291033,0.11400
.//stencils/adi,56.20557566,0.05000,56.14633000,0.09400
.//stencils/heat-3d,191.83770333,1.98400,190.25403633,0.99800
.//stencils/jacobi-1d,0.05824900,0.18500,0.05745700,1.76600
.//stencils/seidel-2d,115.43828633,0.29500,114.93622933,0.39600
.//medley/deriche,22.71469900,0.18300,11.28242000,0.32100
.//medley/nussinov,68.11946400,0.20300,67.32295366,2.16900
.//medley/floyd-warshall,94.27174333,0.03000,82.66083366,0.03000
.//linear-algebra/solvers/ludcmp,14.03342233,0.60900,13.96370533,3.08000
.//linear-algebra/solvers/lu,18.83522600,2.68900,18.66954200,2.00500
.//datamining/covariance,35.71726466,0.85000,35.82314000,1.33400
.//datamining/correlation,56.92531500,1.66400,58.13833566,0.20800
.//stencils/heat-3d,37.90476033,0.47900,37.92448600,0.90600
.//stencils/seidel-2d,11.99418200,0.04800,11.72850933,3.59600
