.//linear-algebra/blas/trmm,37.62788366,0.41600,37.43423400,0.49300
.//linear-algebra/blas/syr2k,57.29874900,0.32600,56.87457266,0.28100
.//linear-algebra/blas/gesummv,1.28336733,0.53200,1.03399833,0.10700
.//linear-algebra/blas/symm,43.42518166,0.18800,43.39927033,0.08100
.//linear-algebra/blas/gemm,164.69749533,1.57200,118.09536033,1.33500
.//linear-algebra/blas/syrk,21.34372533,0.66000,21.28045833,0.94400
.//linear-algebra/blas/gemver,17.46025466,0.98900,4.78582700,0.82200
.//linear-algebra/kernels/mvt,0.68646266,1.26200,0.19070033,0.47700
.//linear-algebra/kernels/bicg,1.34064633,0.16300,0.84503666,0.47700
.//linear-algebra/kernels/2mm,30.42337266,0.64700,7.33006833,1.67500
.//linear-algebra/kernels/doitgen,3.82703133,0.66900,3.81223866,0.21300
.//linear-algebra/kernels/3mm,67.09471033,0.40800,12.76681866,0.50000
.//linear-algebra/kernels/atax,3.31329066,0.29900,3.32236500,0.11600
.//linear-algebra/solvers/lu,8.99503733,1.54500,9.28111800,0.91100
.//linear-algebra/solvers/trisolv,0.01295933,0.41400,0.01204166,14.75400
.//linear-algebra/solvers/durbin,0.01689833,0.08600,0.01693166,0.40900
.//linear-algebra/solvers/gramschmidt,117.62011066,0.02900,117.53954633,0.00300
.//linear-algebra/solvers/ludcmp,8.81780033,1.47400,8.99114466,0.14200
.//linear-algebra/solvers/cholesky,12.62100300,0.00800,12.53689600,0.01700
.//datamining/covariance,49.93547566,1.38400,50.26670566,0.49100
.//datamining/correlation,77.96145066,0.20700,78.24561300,0.26600
.//stencils/jacobi-2d,18.55756266,0.87900,17.63191466,1.11800
.//stencils/heat-3d,60.25234733,0.91100,58.69510800,0.55300
.//stencils/adi,88.54143733,0.13000,98.09737633,0.17200
.//stencils/fdtd-2d,24.24321033,2.50300,24.28526900,1.24200
.//stencils/seidel-2d,16.78615333,0.01200,16.79038433,0.01100
.//stencils/jacobi-1d,0.10602433,3.47500,0.10780266,1.30200
.//medley/nussinov,4.38895266,0.55700,4.37923300,1.29600
.//medley/floyd-warshall,115.79616833,0.35000,57.44913066,0.02000
.//medley/deriche,40.51452966,0.18400,11.64813800,0.64600
